school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian_x,traveltime_x,studytime_x,failures_x,schoolsup_x,famsup_x,paid_x,activities_x,nursery,higher_x,internet,romantic_x,famrel_x,freetime_x,goout_x,Dalc_x,Walc_x,health_x,absences_x,G1_x,G2_x,G3_x,guardian_y,traveltime_y,studytime_y,failures_y,schoolsup_y,famsup_y,paid_y,activities_y,higher_y,romantic_y,famrel_y,freetime_y,goout_y,Dalc_y,Walc_y,health_y,absences_y,G1_y,G2_y,G3_y,_merge
MS,M,16,U,GT3,T,1,1,at_home,services,home,,,,,,,,,yes,,no,,,,,,,,,,,,mother,2.0,2.0,0.0,no,yes,no,yes,yes,yes,5.0,4.0,5.0,4.0,5.0,3.0,0.0,7.0,0.0,0.0,right_only
MS,M,16,U,GT3,T,2,1,health,services,other,,,,,,,,,no,,yes,,,,,,,,,,,,mother,2.0,2.0,0.0,no,no,no,no,yes,yes,4.0,2.0,2.0,1.0,4.0,5.0,2.0,9.0,7.0,8.0,right_only
MS,M,16,U,GT3,T,4,4,other,teacher,course,,,,,,,,,yes,,no,,,,,,,,,,,,father,1.0,2.0,0.0,no,yes,no,yes,yes,yes,4.0,3.0,1.0,1.0,1.0,3.0,0.0,13.0,12.0,13.0,right_only
MS,M,16,U,LE3,A,2,2,other,services,course,,,,,,,,,no,,yes,,,,,,,,,,,,father,2.0,2.0,0.0,no,yes,no,no,yes,yes,4.0,1.0,2.0,2.0,2.0,5.0,0.0,12.0,13.0,13.0,right_only
MS,M,16,U,LE3,T,2,1,at_home,services,course,,,,,,,,,yes,,yes,,,,,,,,,,,,mother,2.0,1.0,0.0,no,yes,no,yes,yes,no,2.0,4.0,3.0,2.0,3.0,4.0,4.0,10.0,8.0,10.0,right_only
MS,M,16,U,LE3,T,2,2,services,services,other,,,,,,,,,yes,,no,,,,,,,,,,,,mother,4.0,3.0,0.0,no,no,no,no,yes,no,5.0,1.0,3.0,2.0,2.0,3.0,0.0,10.0,9.0,10.0,right_only
MS,M,16,U,LE3,T,4,3,other,other,course,,,,,,,,,yes,,yes,,,,,,,,,,,,father,1.0,1.0,0.0,no,no,no,yes,yes,no,4.0,2.0,5.0,1.0,5.0,5.0,8.0,14.0,12.0,13.0,right_only
MS,M,16,U,LE3,T,4,4,teacher,health,other,,,,,,,,,yes,,yes,,,,,,,,,,,,father,1.0,1.0,0.0,no,yes,no,no,yes,no,4.0,1.0,2.0,2.0,5.0,5.0,0.0,11.0,12.0,12.0,right_only
MS,M,17,R,GT3,T,1,1,other,services,course,,,,,,,,,no,,yes,,,,,,,,,,,,mother,2.0,1.0,0.0,no,yes,no,yes,yes,yes,4.0,5.0,5.0,1.0,3.0,2.0,0.0,10.0,9.0,10.0,right_only
MS,M,17,R,GT3,T,1,1,other,services,other,,,,,,,,,no,,no,,,,,,,,,,,,father,3.0,1.0,0.0,no,no,no,no,no,no,4.0,2.0,3.0,3.0,4.0,4.0,4.0,12.0,13.0,14.0,right_only
MS,M,17,R,GT3,T,2,1,other,other,other,,,,,,,,,yes,,no,,,,,,,,,,,,mother,3.0,1.0,0.0,no,no,no,yes,no,yes,5.0,5.0,5.0,5.0,5.0,3.0,8.0,8.0,10.0,9.0,right_only
MS,M,17,R,GT3,T,2,2,other,other,course,,,,,,,,,no,,yes,,,,,,,,,,,,mother,3.0,1.0,1.0,no,yes,no,no,yes,no,4.0,4.0,5.0,1.0,2.0,5.0,0.0,10.0,9.0,9.0,right_only
MS,M,17,R,GT3,T,2,2,other,other,course,,,,,,,,,yes,,no,,,,,,,,,,,,mother,2.0,1.0,0.0,no,no,no,yes,no,yes,5.0,5.0,5.0,3.0,5.0,5.0,0.0,8.0,13.0,10.0,right_only
MS,M,17,R,GT3,T,4,3,services,other,home,mother,2.0,2.0,0.0,no,yes,yes,yes,no,yes,yes,yes,4.0,5.0,5.0,1.0,3.0,2.0,4.0,13.0,11.0,11.0,mother,2.0,2.0,1.0,no,yes,yes,yes,yes,yes,4.0,5.0,5.0,1.0,3.0,2.0,4.0,10.0,11.0,11.0,both
MS,M,17,R,GT3,T,4,4,health,other,course,,,,,,,,,yes,,yes,,,,,,,,,,,,father,3.0,1.0,3.0,no,no,no,yes,yes,yes,3.0,3.0,3.0,1.0,3.0,5.0,2.0,9.0,9.0,8.0,right_only
MS,M,17,R,LE3,T,1,2,at_home,services,reputation,,,,,,,,,yes,,yes,,,,,,,,,,,,mother,1.0,1.0,0.0,no,yes,no,yes,yes,no,5.0,5.0,5.0,5.0,5.0,3.0,4.0,10.0,11.0,11.0,right_only
MS,M,17,R,LE3,T,1,3,other,other,course,,,,,,,,,yes,,no,,,,,,,,,,,,father,2.0,1.0,0.0,no,no,no,yes,yes,yes,5.0,1.0,2.0,3.0,3.0,5.0,2.0,12.0,11.0,12.0,right_only
MS,M,17,R,LE3,T,2,2,services,services,other,,,,,,,,,yes,,no,,,,,,,,,,,,mother,3.0,4.0,1.0,no,yes,no,no,yes,no,1.0,3.0,5.0,3.0,5.0,3.0,2.0,10.0,8.0,9.0,right_only
MS,M,17,U,GT3,T,1,1,at_home,services,other,,,,,,,,,yes,,yes,,,,,,,,,,,,mother,3.0,2.0,0.0,no,no,no,no,yes,yes,5.0,1.0,3.0,3.0,3.0,1.0,0.0,10.0,10.0,10.0,right_only
MS,M,17,U,GT3,T,1,1,other,other,home,,,,,,,,,no,,yes,,,,,,,,,,,,mother,1.0,2.0,0.0,no,no,yes,no,yes,no,4.0,4.0,3.0,2.0,4.0,5.0,4.0,8.0,9.0,9.0,right_only
MS,M,17,U,GT3,T,1,2,other,other,course,,,,,,,,,yes,,yes,,,,,,,,,,,,father,1.0,1.0,1.0,no,yes,no,yes,no,yes,5.0,3.0,5.0,5.0,5.0,1.0,12.0,6.0,7.0,7.0,right_only
MS,M,17,U,GT3,T,2,2,other,other,course,,,,,,,,,yes,,no,,,,,,,,,,,,mother,1.0,1.0,1.0,no,no,no,yes,yes,yes,1.0,2.0,1.0,2.0,3.0,5.0,0.0,7.0,0.0,0.0,right_only
MS,M,17,U,GT3,T,2,3,other,services,home,father,2.0,2.0,0.0,no,no,no,yes,yes,yes,yes,no,4.0,4.0,3.0,1.0,1.0,3.0,2.0,11.0,11.0,10.0,father,2.0,2.0,0.0,no,no,no,yes,yes,no,4.0,4.0,3.0,1.0,1.0,3.0,4.0,14.0,15.0,16.0,both
MS,M,17,U,GT3,T,3,2,other,other,other,,,,,,,,,yes,,yes,,,,,,,,,,,,father,2.0,2.0,0.0,no,yes,yes,no,yes,no,4.0,1.0,2.0,2.0,2.0,1.0,0.0,13.0,14.0,13.0,right_only
MS,M,17,U,GT3,T,3,3,health,other,course,mother,2.0,2.0,0.0,no,yes,yes,no,yes,yes,yes,no,4.0,5.0,4.0,2.0,3.0,3.0,2.0,13.0,13.0,13.0,mother,2.0,2.0,1.0,no,yes,no,no,yes,no,4.0,5.0,4.0,2.0,3.0,3.0,4.0,8.0,9.0,10.0,both
MS,M,17,U,GT3,T,3,3,services,at_home,course,,,,,,,,,yes,,no,,,,,,,,,,,,mother,2.0,4.0,1.0,no,yes,yes,yes,yes,no,5.0,4.0,5.0,3.0,4.0,5.0,0.0,10.0,11.0,10.0,right_only
MS,M,17,U,GT3,T,3,3,services,services,home,,,,,,,,,yes,,yes,,,,,,,,,,,,mother,1.0,1.0,0.0,no,yes,no,yes,yes,no,4.0,1.0,4.0,5.0,5.0,3.0,8.0,7.0,10.0,9.0,right_only
MS,M,17,U,GT3,T,3,4,services,other,other,,,,,,,,,no,,yes,,,,,,,,,,,,mother,1.0,2.0,1.0,no,yes,no,yes,yes,yes,5.0,4.0,4.0,3.0,4.0,5.0,8.0,8.0,9.0,8.0,right_only
MS,M,17,U,LE3,A,1,0,other,other,home,,,,,,,,,yes,,no,,,,,,,,,,,,mother,1.0,1.0,0.0,no,no,no,no,yes,yes,4.0,1.0,2.0,1.0,1.0,5.0,4.0,11.0,11.0,12.0,right_only
MS,M,17,U,LE3,T,3,1,services,services,course,mother,2.0,1.0,0.0,no,no,no,no,no,yes,yes,no,2.0,4.0,5.0,3.0,4.0,2.0,3.0,14.0,16.0,16.0,mother,2.0,1.0,0.0,no,no,no,no,yes,no,2.0,4.0,5.0,3.0,4.0,2.0,6.0,10.0,10.0,10.0,both
MS,M,17,U,LE3,T,4,4,other,services,home,,,,,,,,,yes,,yes,,,,,,,,,,,,mother,1.0,3.0,0.0,no,yes,no,no,yes,no,4.0,4.0,3.0,1.0,2.0,5.0,0.0,15.0,14.0,16.0,right_only
MS,M,18,R,GT3,T,1,0,at_home,at_home,course,,,,,,,,,yes,,no,,,,,,,,,,,,other,3.0,1.0,1.0,yes,yes,no,no,yes,no,4.0,3.0,2.0,1.0,1.0,4.0,0.0,12.0,12.0,13.0,right_only
MS,M,18,R,GT3,T,1,1,other,other,home,,,,,,,,,yes,,yes,,,,,,,,,,,,mother,2.0,1.0,1.0,no,no,no,yes,no,no,4.0,4.0,3.0,3.0,4.0,4.0,0.0,8.0,9.0,10.0,right_only
MS,M,18,R,GT3,T,1,1,services,other,course,,,,,,,,,yes,,yes,,,,,,,,,,,,other,2.0,1.0,1.0,no,yes,no,no,no,yes,5.0,3.0,3.0,2.0,3.0,5.0,2.0,9.0,7.0,9.0,right_only
MS,M,18,R,GT3,T,1,3,at_home,other,course,mother,2.0,2.0,0.0,no,yes,yes,no,yes,yes,no,no,3.0,3.0,4.0,2.0,4.0,3.0,4.0,10.0,10.0,10.0,mother,2.0,2.0,0.0,no,yes,yes,no,yes,no,3.0,3.0,4.0,2.0,4.0,3.0,0.0,8.0,10.0,9.0,both
MS,M,18,R,GT3,T,2,1,other,other,other,mother,2.0,1.0,0.0,no,no,no,yes,no,yes,yes,yes,4.0,4.0,3.0,1.0,3.0,5.0,5.0,7.0,6.0,7.0,mother,2.0,1.0,0.0,no,no,no,yes,yes,yes,4.0,4.0,3.0,1.0,3.0,5.0,0.0,7.0,7.0,0.0,both
MS,M,18,R,GT3,T,3,2,other,other,course,mother,2.0,1.0,1.0,no,yes,no,no,no,yes,yes,no,2.0,5.0,5.0,5.0,5.0,5.0,10.0,11.0,13.0,13.0,mother,2.0,1.0,0.0,no,yes,no,no,yes,no,2.0,5.0,5.0,5.0,5.0,5.0,8.0,9.0,10.0,11.0,both
MS,M,18,R,GT3,T,3,2,services,other,course,,,,,,,,,yes,,yes,,,,,,,,,,,,mother,1.0,1.0,1.0,no,no,no,no,no,no,2.0,3.0,1.0,2.0,2.0,5.0,0.0,4.0,0.0,0.0,right_only
MS,M,18,R,GT3,T,4,2,other,other,home,father,2.0,1.0,1.0,no,no,yes,no,yes,yes,no,no,5.0,4.0,3.0,4.0,3.0,3.0,14.0,6.0,5.0,5.0,father,2.0,1.0,1.0,no,no,yes,no,yes,no,5.0,4.0,3.0,4.0,3.0,3.0,0.0,7.0,7.0,0.0,both
MS,M,18,R,GT3,T,4,4,at_home,services,other,,,,,,,,,yes,,yes,,,,,,,,,,,,mother,3.0,1.0,0.0,no,yes,yes,yes,yes,yes,2.0,5.0,5.0,1.0,1.0,1.0,5.0,12.0,13.0,14.0,right_only
MS,M,18,R,LE3,T,1,1,at_home,other,other,mother,2.0,2.0,1.0,no,no,no,yes,no,no,no,no,4.0,4.0,3.0,2.0,3.0,5.0,2.0,13.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,left_only
MS,M,18,R,LE3,T,1,2,at_home,services,other,father,3.0,1.0,0.0,no,yes,yes,yes,yes,no,yes,yes,4.0,3.0,3.0,2.0,3.0,3.0,3.0,14.0,12.0,12.0,father,3.0,1.0,0.0,no,yes,no,yes,no,yes,4.0,3.0,3.0,2.0,3.0,3.0,3.0,9.0,10.0,10.0,both
MS,M,18,R,LE3,T,3,2,services,other,course,mother,3.0,1.0,0.0,no,no,no,no,no,yes,yes,no,4.0,4.0,1.0,3.0,4.0,5.0,0.0,11.0,12.0,10.0,mother,3.0,1.0,0.0,no,no,no,no,yes,no,4.0,4.0,1.0,3.0,4.0,5.0,4.0,10.0,11.0,11.0,both
MS,M,18,U,GT3,T,3,3,at_home,at_home,course,,,,,,,,,yes,,yes,,,,,,,,,,,,mother,1.0,2.0,2.0,no,yes,no,yes,no,no,4.0,4.0,5.0,1.0,3.0,3.0,9.0,4.0,8.0,8.0,right_only
MS,M,18,U,GT3,T,4,4,teacher,teacher,home,father,1.0,2.0,0.0,no,no,yes,yes,no,yes,yes,no,3.0,2.0,4.0,1.0,4.0,2.0,4.0,15.0,14.0,14.0,father,1.0,2.0,0.0,no,no,no,yes,yes,no,3.0,2.0,4.0,1.0,4.0,2.0,4.0,17.0,18.0,19.0,both
MS,M,18,U,LE3,T,1,1,at_home,at_home,course,,,,,,,,,yes,,no,,,,,,,,,,,,mother,2.0,2.0,0.0,no,yes,no,yes,yes,no,4.0,3.0,3.0,1.0,4.0,5.0,6.0,10.0,9.0,10.0,right_only
MS,M,18,U,LE3,T,1,1,other,services,home,father,2.0,1.0,0.0,no,no,no,no,no,yes,yes,yes,3.0,3.0,2.0,1.0,2.0,3.0,4.0,10.0,10.0,10.0,father,2.0,1.0,0.0,no,no,no,no,yes,yes,3.0,3.0,2.0,1.0,2.0,3.0,2.0,14.0,13.0,14.0,both
MS,M,18,U,LE3,T,1,2,at_home,services,home,,,,,,,,,no,,no,,,,,,,,,,,,mother,2.0,1.0,0.0,no,yes,no,no,yes,no,4.0,1.0,4.0,5.0,5.0,1.0,8.0,10.0,11.0,11.0,right_only
MS,M,18,U,LE3,T,1,3,at_home,services,course,mother,1.0,1.0,1.0,no,no,no,no,yes,no,yes,yes,4.0,3.0,3.0,2.0,3.0,3.0,7.0,8.0,7.0,8.0,mother,1.0,1.0,0.0,no,no,no,no,no,yes,4.0,3.0,3.0,2.0,3.0,3.0,0.0,9.0,10.0,9.0,both
MS,M,18,U,LE3,T,4,4,at_home,health,home,,,,,,,,,yes,,yes,,,,,,,,,,,,mother,1.0,4.0,0.0,no,yes,no,yes,no,yes,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,6.0,6.0,right_only
MS,M,18,U,LE3,T,4,4,services,other,reputation,,,,,,,,,yes,,yes,,,,,,,,,,,,mother,1.0,1.0,0.0,no,yes,no,yes,yes,no,5.0,4.0,5.0,1.0,1.0,5.0,3.0,17.0,17.0,17.0,right_only
MS,M,18,U,LE3,T,4,4,teacher,services,other,mother,2.0,3.0,0.0,no,no,yes,no,yes,yes,yes,yes,4.0,2.0,2.0,2.0,2.0,5.0,0.0,13.0,13.0,13.0,mother,2.0,3.0,0.0,no,no,no,no,yes,yes,4.0,2.0,2.0,2.0,2.0,5.0,0.0,15.0,16.0,16.0,both
MS,M,19,R,GT3,T,1,1,other,other,home,other,3.0,1.0,1.0,no,yes,no,no,yes,yes,yes,no,4.0,4.0,4.0,3.0,3.0,5.0,4.0,8.0,8.0,8.0,other,3.0,1.0,1.0,no,yes,no,no,yes,no,4.0,4.0,4.0,3.0,3.0,5.0,4.0,8.0,9.0,10.0,both
MS,M,19,R,GT3,T,1,1,other,services,home,other,3.0,2.0,3.0,no,no,no,no,yes,yes,yes,no,5.0,4.0,4.0,3.0,3.0,2.0,8.0,8.0,7.0,8.0,other,3.0,2.0,1.0,no,no,no,no,yes,no,5.0,4.0,4.0,3.0,3.0,2.0,8.0,10.0,9.0,11.0,both
MS,M,19,R,GT3,T,1,1,other,services,other,mother,2.0,1.0,1.0,no,no,no,no,yes,yes,no,no,4.0,3.0,2.0,1.0,3.0,5.0,0.0,6.0,5.0,0.0,mother,2.0,1.0,1.0,no,no,no,no,yes,no,4.0,3.0,2.0,1.0,3.0,5.0,0.0,5.0,8.0,0.0,both
MS,M,19,U,GT3,T,1,1,other,other,other,,,,,,,,,yes,,yes,,,,,,,,,,,,mother,1.0,2.0,2.0,no,yes,no,yes,no,no,4.0,4.0,3.0,3.0,4.0,4.0,2.0,9.0,9.0,10.0,right_only
MS,M,19,U,GT3,T,2,1,at_home,other,course,,,,,,,,,no,,yes,,,,,,,,,,,,other,2.0,1.0,3.0,no,no,no,yes,no,yes,4.0,4.0,3.0,1.0,3.0,5.0,4.0,8.0,9.0,9.0,right_only
MS,M,19,U,GT3,T,3,2,at_home,services,course,,,,,,,,,yes,,no,,,,,,,,,,,,mother,2.0,1.0,3.0,no,no,no,yes,yes,no,3.0,2.0,1.0,1.0,1.0,3.0,4.0,6.0,11.0,9.0,right_only
MS,M,19,U,LE3,T,1,1,other,at_home,course,father,1.0,1.0,0.0,no,no,no,no,yes,yes,yes,no,3.0,2.0,3.0,3.0,3.0,5.0,5.0,8.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,left_only
MS,M,20,R,GT3,T,1,1,other,other,course,,,,,,,,,yes,,yes,,,,,,,,,,,,other,2.0,1.0,1.0,no,yes,no,no,no,yes,4.0,4.0,3.0,2.0,4.0,4.0,12.0,8.0,11.0,10.0,right_only
MS,M,20,U,LE3,A,2,2,services,services,course,other,1.0,2.0,2.0,no,yes,yes,no,yes,yes,no,no,5.0,5.0,4.0,4.0,5.0,4.0,11.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,left_only
MS,M,21,R,GT3,T,1,1,other,other,course,other,1.0,1.0,3.0,no,no,no,no,no,yes,no,no,5.0,5.0,3.0,3.0,3.0,3.0,3.0,10.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,left_only
